DATE,Daily_Mean_Ozone,Daily_AQI_Value,AQI_Targeted_Value_LAG_1
2023-08-17,0.073,109.0,96.33333333333331
2023-08-18,0.069,96.33333333333331,86.0
2023-08-19,0.066,86.0,84.66666666666667
2023-08-20,0.065333333,84.66666666666667,98.66666666666669
2023-08-21,0.069666667,98.66666666666669,48.0
2023-08-22,0.052,48.0,47.333333333333336
2023-08-23,0.050333333,47.333333333333336,113.66666666666669
2023-08-24,0.074333333,113.66666666666669,134.0
2023-08-25,0.080333333,134.0,131.33333333333334
2023-08-26,0.079666667,131.33333333333334,51.333333333333336
2023-08-27,0.053666667,51.333333333333336,56.0
2023-08-28,0.056333333,56.0,66.33333333333333
2023-08-29,0.059666667,66.33333333333333,80.33333333333333
2023-08-30,0.064,80.33333333333333,133.66666666666666
2023-08-31,0.080333333,133.66666666666666,107.0
2023-09-01,0.072666667,107.0,112.66666666666669
2023-09-02,0.074,112.66666666666669,76.0
2023-09-03,0.062666667,76.0,39.66666666666666
2023-09-04,0.042666667,39.66666666666666,38.66666666666666
2023-09-05,0.041666667,38.66666666666666,104.33333333333331
2023-09-06,0.071333333,104.33333333333331,95.66666666666669
2023-09-07,0.068666667,95.66666666666669,91.5
2023-09-08,0.0675,91.5,90.66666666666669
2023-09-09,0.067333333,90.66666666666669,63.333333333333336
2023-09-10,0.058666667,63.333333333333336,57.333333333333336
2023-09-11,0.056666667,57.333333333333336,47.0
2023-09-12,0.05,47.0,47.0
2023-09-13,0.051,47.0,28.33333333333333
2023-09-14,0.030333333,28.33333333333333,40.333333333333336
2023-09-15,0.043333333,40.333333333333336,71.66666666666667
2023-09-16,0.061333333,71.66666666666667,82.66666666666667
2023-09-17,0.064666667,82.66666666666667,104.33333333333331
2023-09-18,0.071666667,104.33333333333331,116.33333333333331
2023-09-19,0.075333333,116.33333333333331,68.33333333333333
2023-09-20,0.060333333,68.33333333333333,40.0
2023-09-21,0.043,40.0,40.0
2023-09-22,0.043,40.0,33.0
2023-09-23,0.036,33.0,38.66666666666666
2023-09-24,0.041666667,38.66666666666666,46.0
2023-09-25,0.049333333,46.0,57.66666666666666
2023-09-26,0.055,57.66666666666666,106.0
2023-09-27,0.072333333,106.0,65.0
2023-09-28,0.059333333,65.0,71.66666666666667
2023-09-29,0.061333333,71.66666666666667,47.0
2023-09-30,0.050666667,47.0,67.33333333333333
2023-10-01,0.06,67.33333333333333,64.0
2023-10-02,0.058666667,64.0,51.333333333333336
2023-10-03,0.054,51.333333333333336,36.66666666666666
2023-10-04,0.039666667,36.66666666666666,37.333333333333336
2023-10-05,0.040333333,37.333333333333336,51.66666666666666
2023-10-06,0.052666667,51.66666666666666,34.0
2023-10-07,0.037,34.0,45.0
2023-10-08,0.048666667,45.0,45.66666666666666
2023-10-09,0.049333333,45.66666666666666,42.333333333333336
2023-10-10,0.045666667,42.333333333333336,31.666666666666668
2023-10-11,0.034333333,31.666666666666668,33.0
2023-10-12,0.035666667,33.0,32.0
2023-10-13,0.034333333,32.0,27.0
2023-10-14,0.029,27.0,25.33333333333333
2023-10-15,0.027333333,25.33333333333333,35.333333333333336
2023-10-16,0.038333333,35.333333333333336,44.66666666666666
2023-10-17,0.048333333,44.66666666666666,50.0
2023-10-18,0.053333333,50.0,41.0
2023-10-19,0.044333333,41.0,40.0
2023-10-20,0.043333333,40.0,42.66666666666666
2023-10-21,0.046,42.66666666666666,34.333333333333336
2023-10-22,0.037333333,34.333333333333336,23.666666666666668
2023-10-23,0.025666667,23.666666666666668,25.666666666666668
2023-10-24,0.027666667,25.666666666666668,27.666666666666668
2023-10-25,0.029666667,27.666666666666668,28.0
2023-10-26,0.030333333,28.0,22.0
2023-10-27,0.024,22.0,4.666666666666667
2023-10-28,0.004666667,4.666666666666667,20.33333333333333
2023-10-29,0.022333333,20.33333333333333,28.33333333333333
2023-10-30,0.030666667,28.33333333333333,34.0
2023-10-31,0.037,34.0,27.0
2023-11-01,0.029333333,27.0,36.333333333333336
2023-11-02,0.039333333,36.333333333333336,43.0
2023-11-03,0.0465,43.0,35.666666666666664
2023-11-04,0.038666667,35.666666666666664,35.0
2023-11-05,0.038,35.0,34.666666666666664
2023-11-06,0.037333333,34.666666666666664,35.666666666666664
2023-11-07,0.038666667,35.666666666666664,33.0
2023-11-08,0.035666667,33.0,16.666666666666668
2023-11-09,0.017666667,16.666666666666668,25.666666666666668
2023-11-10,0.027666667,25.666666666666668,31.666666666666668
2023-11-11,0.034666667,31.666666666666668,28.0
2023-11-12,0.03,28.0,29.33333333333333
2023-11-13,0.031333333,29.33333333333333,28.33333333333333
2023-11-14,0.030333333,28.33333333333333,38.0
2023-11-15,0.041,38.0,16.0
2023-11-16,0.017333333,16.0,17.0
2023-11-17,0.018333333,17.0,30.0
2023-11-18,0.032666667,30.0,25.0
2023-11-19,0.027,25.0,28.0
2023-11-20,0.030333333,28.0,27.666666666666668
2023-11-21,0.029666667,27.666666666666668,30.666666666666668
2023-11-22,0.033333333,30.666666666666668,28.33333333333333
2023-11-23,0.030666667,28.33333333333333,30.666666666666668
2023-11-24,0.033333333,30.666666666666668,31.0
2023-11-25,0.033333333,31.0,27.666666666666668
2023-11-26,0.029666667,27.666666666666668,24.666666666666668
2023-11-27,0.026666667,24.666666666666668,28.33333333333333
2023-11-28,0.030666667,28.33333333333333,32.0
2023-11-29,0.034666667,32.0,17.0
2023-11-30,0.018,17.0,20.0
2023-12-01,0.021666667,20.0,18.666666666666668
2023-12-02,0.02,18.666666666666668,34.666666666666664
2023-12-03,0.037333333,34.666666666666664,25.0
2023-12-04,0.027,25.0,25.666666666666668
2023-12-05,0.028,25.666666666666668,24.33333333333333
2023-12-06,0.026333333,24.33333333333333,36.333333333333336
2023-12-07,0.039333333,36.333333333333336,30.0
2023-12-08,0.032333333,30.0,31.33333333333333
2023-12-09,0.033666667,31.33333333333333,30.666666666666668
2023-12-10,0.033,30.666666666666668,24.666666666666668
2023-12-11,0.026666667,24.666666666666668,33.0
2023-12-12,0.035666667,33.0,30.33333333333333
2023-12-13,0.032666667,30.33333333333333,31.0
2023-12-14,0.033666667,31.0,14.666666666666666
2023-12-15,0.015666667,14.666666666666666,20.33333333333333
2023-12-16,0.022,20.33333333333333,32.333333333333336
2023-12-17,0.035,32.333333333333336,27.0
2023-12-18,0.029,27.0,25.33333333333333
2023-12-19,0.027,25.33333333333333,28.666666666666668
2023-12-20,0.031,28.666666666666668,17.666666666666668
2023-12-21,0.019333333,17.666666666666668,20.0
2023-12-22,0.021666667,20.0,28.0
2023-12-23,0.030333333,28.0,30.33333333333333
2023-12-24,0.033,30.33333333333333,30.33333333333333
2023-12-25,0.032666667,30.33333333333333,27.5
2023-12-26,0.0295,27.5,26.33333333333333
2023-12-27,0.028333333,26.33333333333333,24.666666666666668
2023-12-28,0.026666667,24.666666666666668,27.0
2023-12-29,0.029,27.0,29.666666666666668
2023-12-30,0.032,29.666666666666668,23.0
2024-01-01,0.025,23.0,15.666666666666666
2024-01-02,0.016666667,15.666666666666666,18.0
2024-01-03,0.019333333,18.0,32.333333333333336
2024-01-04,0.035,32.333333333333336,21.33333333333333
2024-01-05,0.023,21.33333333333333,22.0
2024-01-06,0.024,22.0,31.666666666666668
2024-01-07,0.034333333,31.666666666666668,23.666666666666668
2024-01-08,0.025666667,23.666666666666668,25.666666666666668
2024-01-09,0.027666667,25.666666666666668,30.0
2024-01-10,0.032333333,30.0,30.666666666666668
2024-01-11,0.033333333,30.666666666666668,25.0
2024-01-12,0.027,25.0,26.0
2024-01-13,0.028,26.0,23.666666666666668
2024-01-14,0.025666667,23.666666666666668,31.33333333333333
2024-01-15,0.033666667,31.33333333333333,29.33333333333333
2024-01-16,0.031666667,29.33333333333333,31.666666666666668
2024-01-17,0.034333333,31.666666666666668,29.5
2024-01-18,0.032,29.5,29.0
2024-01-19,0.031,29.0,29.0
2024-01-20,0.031,29.0,28.5
2024-01-21,0.0305,28.5,6.0
2024-01-22,0.0065,6.0,6.0
2024-01-23,0.006,6.0,2.6666666666666665
2024-01-24,0.002666667,2.6666666666666665,15.0
2024-01-25,0.016,15.0,17.666666666666668
2024-01-26,0.018666667,17.666666666666668,16.666666666666668
2024-01-27,0.017666667,16.666666666666668,31.33333333333333
2024-01-28,0.034,31.33333333333333,36.333333333333336
2024-01-29,0.039,36.333333333333336,39.66666666666666
2024-01-30,0.042666667,39.66666666666666,35.0
2024-01-31,0.037666667,35.0,41.0
2024-02-01,0.044,41.0,31.0
2024-02-02,0.033333333,31.0,35.0
2024-02-03,0.038,35.0,36.0
2024-02-04,0.039,36.0,30.0
2024-02-05,0.032,30.0,23.33333333333333
2024-02-06,0.025333333,23.33333333333333,44.333333333333336
2024-02-07,0.048333333,44.333333333333336,30.0
2024-02-08,0.032333333,30.0,29.666666666666668
2024-02-09,0.032,29.666666666666668,28.666666666666668
2024-02-10,0.030666667,28.666666666666668,20.0
2024-02-11,0.021666667,20.0,30.0
2024-02-12,0.032,30.0,34.0
2024-02-13,0.037,34.0,46.0
2024-02-14,0.05,46.0,31.0
2024-02-15,0.033333333,31.0,32.0
2024-02-16,0.034666667,32.0,35.333333333333336
2024-02-17,0.038333333,35.333333333333336,33.666666666666664
2024-02-18,0.036666667,33.666666666666664,39.66666666666666
2024-02-19,0.042666667,39.66666666666666,45.0
2024-02-20,0.049,45.0,41.66666666666666
2024-02-21,0.044666667,41.66666666666666,43.66666666666666
2024-02-22,0.046666667,43.66666666666666,41.333333333333336
2024-02-23,0.044333333,41.333333333333336,44.66666666666666
2024-02-24,0.048,44.66666666666666,46.333333333333336
2024-02-25,0.050333333,46.333333333333336,45.0
2024-02-26,0.049,45.0,31.666666666666668
2024-02-27,0.034333333,31.666666666666668,29.0
2024-02-28,0.031,29.0,29.666666666666668
2024-02-29,0.031666667,29.666666666666668,33.333333333333336
2024-03-01,0.036333333,33.333333333333336,49.0
2024-03-02,0.053,49.0,36.66666666666666
2024-03-03,0.039666667,36.66666666666666,33.333333333333336
2024-03-04,0.036333333,33.333333333333336,38.66666666666666
2024-03-05,0.041666667,38.66666666666666,40.0
2024-03-06,0.043,40.0,24.33333333333333
2024-03-07,0.026333333,24.33333333333333,35.666666666666664
2024-03-08,0.038666667,35.666666666666664,37.66666666666666
2024-03-09,0.040666667,37.66666666666666,44.333333333333336
2024-03-10,0.048,44.333333333333336,47.0
2024-03-11,0.051,47.0,42.333333333333336
2024-03-12,0.045333333,42.333333333333336,35.333333333333336
2024-03-13,0.038333333,35.333333333333336,23.0
2024-03-14,0.025,23.0,22.666666666666668
2024-03-15,0.024666667,22.666666666666668,25.666666666666668
2024-03-16,0.027666667,25.666666666666668,39.0
2024-03-17,0.042,39.0,40.0
2024-03-18,0.043,40.0,43.66666666666666
2024-03-19,0.047333333,43.66666666666666,42.66666666666666
2024-03-20,0.045666667,42.66666666666666,29.0
2024-03-21,0.031,29.0,31.0
2024-03-22,0.033666667,31.0,44.66666666666666
2024-03-23,0.048333333,44.66666666666666,46.0
2024-03-24,0.049666667,46.0,37.333333333333336
2024-03-25,0.040333333,37.333333333333336,38.66666666666666
2024-03-26,0.041666667,38.66666666666666,41.66666666666666
2024-03-27,0.044666667,41.66666666666666,56.333333333333336
2024-03-28,0.056333333,56.333333333333336,50.333333333333336
2024-03-29,0.054333333,50.333333333333336,42.0
2024-03-30,0.045,42.0,37.66666666666666
2024-03-31,0.040666667,37.66666666666666,38.333333333333336
2024-04-01,0.041333333,38.333333333333336,34.333333333333336
2024-04-02,0.037333333,34.333333333333336,45.0
2024-04-03,0.048666667,45.0,60.66666666666666
2024-04-04,0.058,60.66666666666666,73.0
2024-04-05,0.061666667,73.0,43.0
2024-04-06,0.046,43.0,51.66666666666666
2024-04-07,0.055,51.66666666666666,39.0
2024-04-08,0.042,39.0,36.0
2024-04-09,0.039,36.0,41.66666666666666
2024-04-10,0.044666667,41.66666666666666,43.66666666666666
2024-04-11,0.047,43.66666666666666,51.0
2024-04-12,0.054333333,51.0,55.333333333333336
2024-04-13,0.056,55.333333333333336,42.66666666666666
2024-04-14,0.045666667,42.66666666666666,34.666666666666664
2024-04-15,0.037666667,34.666666666666664,44.333333333333336
2024-04-16,0.048,44.333333333333336,36.66666666666666
2024-04-17,0.039666667,36.66666666666666,40.0
2024-04-18,0.043,40.0,32.0
2024-04-19,0.0345,32.0,33.0
2024-04-20,0.036,33.0,42.5
2024-04-21,0.046,42.5,46.66666666666666
2024-04-22,0.050666667,46.66666666666666,41.66666666666666
2024-04-23,0.044666667,41.66666666666666,34.333333333333336
2024-04-24,0.037333333,34.333333333333336,30.666666666666668
2024-04-25,0.033333333,30.666666666666668,29.33333333333333
2024-04-26,0.031666667,29.33333333333333,40.333333333333336
2024-04-27,0.043333333,40.333333333333336,40.0
2024-04-28,0.043,40.0,78.33333333333333
2024-04-29,0.063333333,78.33333333333333,47.66666666666666
2024-04-30,0.051666667,47.66666666666666,53.0
2024-05-01,0.054666667,53.0,48.0
2024-05-02,0.052,48.0,48.66666666666666
2024-05-03,0.052666667,48.66666666666666,42.0
2024-05-04,0.0455,42.0,71.66666666666667
2024-05-05,0.061333333,71.66666666666667,30.666666666666668
2024-05-06,0.033,30.666666666666668,71.66666666666667
2024-05-07,0.061333333,71.66666666666667,40.333333333333336
2024-05-08,0.043333333,40.333333333333336,38.66666666666666
2024-05-09,0.041666667,38.66666666666666,48.333333333333336
2024-05-10,0.052333333,48.333333333333336,46.66666666666666
2024-05-11,0.050666667,46.66666666666666,29.0
2024-05-12,0.031,29.0,48.333333333333336
2024-05-13,0.052333333,48.333333333333336,82.66666666666667
2024-05-14,0.064666667,82.66666666666667,69.0
2024-05-15,0.0605,69.0,36.0
2024-05-16,0.039,36.0,77.0
2024-05-17,0.063,77.0,67.0
2024-05-18,0.06,67.0,54.0
2024-05-19,0.056,54.0,54.0
2024-05-20,0.056,54.0,35.5
2024-05-21,0.0385,35.5,28.5
2024-05-22,0.0305,28.5,43.5
2024-05-23,0.0465,43.5,44.0
2024-05-24,0.0475,44.0,39.5
2024-05-25,0.0425,39.5,45.5
2024-05-26,0.049,45.5,47.5
2024-05-27,0.0515,47.5,56.5
2024-05-28,0.056,56.5,52.5
2024-05-29,0.054,52.5,43.5
2024-05-30,0.047,43.5,100.0
2024-05-31,0.07,100.0,46.0
2024-06-01,0.05,46.0,36.5
2024-06-02,0.0395,36.5,29.5
2024-06-03,0.0315,29.5,49.5
2024-06-04,0.0535,49.5,72.0
2024-06-05,0.0615,72.0,110.0
2024-06-06,0.073,110.0,65.5
2024-06-07,0.0595,65.5,51.5
2024-06-08,0.0545,51.5,38.5
2024-06-09,0.0415,38.5,37.5
2024-06-10,0.0405,37.5,37.0
2024-06-11,0.04,37.0,49.0
2024-06-12,0.053,49.0,80.5
2024-06-13,0.064,80.5,110.0
2024-06-14,0.0735,110.0,71.0
2024-06-15,0.061,71.0,51.5
2024-06-16,0.0545,51.5,30.5
2024-06-17,0.033,30.5,29.5
2024-06-18,0.0315,29.5,38.5
2024-06-19,0.0415,38.5,35.0
2024-06-20,0.038,35.0,43.0
2024-06-21,0.046,43.0,38.0
2024-06-22,0.041,38.0,49.0
2024-06-23,0.053,49.0,30.0
2024-06-25,0.032,30.0,37.0
2024-06-26,0.04,37.0,66.0
2024-06-27,0.0595,66.0,41.0
2024-06-28,0.044,41.0,27.666666666666668
2024-06-29,0.029666667,27.666666666666668,30.0
2024-06-30,0.032333333,30.0,33.666666666666664
2024-07-01,0.036666667,33.666666666666664,36.66666666666666
2024-07-02,0.039666667,36.66666666666666,32.0
2024-07-03,0.034666667,32.0,32.666666666666664
2024-07-04,0.035666667,32.666666666666664,42.333333333333336
2024-07-05,0.045666667,42.333333333333336,63.66666666666666
2024-07-06,0.058333333,63.66666666666666,41.0
2024-07-07,0.044,41.0,24.666666666666668
2024-07-08,0.026666667,24.666666666666668,77.33333333333333
2024-07-09,0.063,77.33333333333333,115.33333333333331
2024-07-10,0.075,115.33333333333331,127.0
2024-07-11,0.078333333,127.0,67.0
2024-07-12,0.06,67.0,32.666666666666664
2024-07-13,0.035333333,32.666666666666664,28.666666666666668
2024-07-14,0.031,28.666666666666668,36.0
2024-07-15,0.039,36.0,35.666666666666664
2024-07-16,0.038666667,35.666666666666664,20.33333333333333
2024-07-17,0.021666667,20.33333333333333,59.333333333333336
2024-07-18,0.055666667,59.333333333333336,77.0
2024-07-19,0.063,77.0,107.0
2024-07-20,0.072666667,107.0,57.0
2024-07-21,0.056333333,57.0,47.333333333333336
2024-07-22,0.051333333,47.333333333333336,46.66666666666666
2024-07-23,0.050666667,46.66666666666666,54.0
2024-07-24,0.053,54.0,40.333333333333336
2024-07-25,0.043333333,40.333333333333336,33.666666666666664
2024-07-26,0.036666667,33.666666666666664,38.333333333333336
2024-07-27,0.041333333,38.333333333333336,29.666666666666668
2024-07-28,0.031666667,29.666666666666668,28.0
2024-07-29,0.03,28.0,30.33333333333333
2024-07-30,0.032666667,30.33333333333333,30.33333333333333
2024-07-31,0.032666667,30.33333333333333,31.33333333333333
2024-08-01,0.034,31.33333333333333,51.66666666666666
2024-08-02,0.053333333,51.66666666666666,79.33333333333333
2024-08-03,0.063666667,79.33333333333333,51.0
2024-08-04,0.053333333,51.0,80.33333333333333
2024-08-05,0.064,80.33333333333333,160.33333333333334
2024-08-06,0.089666667,160.33333333333334,95.0
2024-08-07,0.068666667,95.0,168.33333333333334
2024-08-08,0.092666667,168.33333333333334,54.0
2024-08-09,0.053333333,54.0,69.33333333333333
2024-08-10,0.060666667,69.33333333333333,62.0
2024-08-11,0.058333333,62.0,59.5
2024-08-12,0.0575,59.5,33.5
2024-08-13,0.0365,33.5,36.0
2024-08-14,0.039,36.0,36.66666666666666
2024-08-15,0.039666667,36.66666666666666,40.0
2024-08-16,0.043,40.0,38.333333333333336
2024-08-17,0.041333333,38.333333333333336,45.66666666666666
2024-08-18,0.049666667,45.66666666666666,108.33333333333331
2024-08-19,0.072666667,108.33333333333331,120.0
2024-08-20,0.076333333,120.0,87.0
2024-08-21,0.066,87.0,79.33333333333333
2024-08-22,0.063666667,79.33333333333333,56.333333333333336
2024-08-23,0.056333333,56.333333333333336,66.33333333333333
2024-08-24,0.059666667,66.33333333333333,49.0
2024-08-25,0.049666667,49.0,48.0
2024-08-26,0.052,48.0,40.0
2024-08-27,0.043,40.0,44.0
2024-08-28,0.047333333,44.0,43.0
2024-08-29,0.046,43.0,38.5
2024-08-30,0.0415,38.5,39.333333333333336
2024-08-31,0.042333333,39.333333333333336,32.333333333333336
2024-09-01,0.035,32.333333333333336,36.0
2024-09-02,0.039,36.0,24.33333333333333
2024-09-03,0.026333333,24.33333333333333,32.333333333333336
2024-09-04,0.035,32.333333333333336,38.333333333333336
2024-09-05,0.041333333,38.333333333333336,37.0
2024-09-06,0.04,37.0,41.0
2024-09-07,0.044,41.0,41.66666666666666
2024-09-08,0.044666667,41.66666666666666,53.333333333333336
2024-09-09,0.055,53.333333333333336,68.66666666666667
2024-09-10,0.060333333,68.66666666666667,24.33333333333333
2024-09-11,0.026,24.33333333333333,36.0
2024-09-12,0.038666667,36.0,55.0
2024-09-13,0.052,55.0,65.0
2024-09-14,0.057333333,65.0,42.0
2024-09-15,0.045333333,42.0,38.66666666666666
2024-09-16,0.042,38.66666666666666,40.0
2024-09-17,0.043333333,40.0,42.66666666666666
2024-09-18,0.046333333,42.66666666666666,39.0
2024-09-19,0.042,39.0,41.333333333333336
2024-09-20,0.044666667,41.333333333333336,41.0
2024-09-21,0.044666667,41.0,38.0
2024-09-22,0.040666667,38.0,34.333333333333336
2024-09-23,0.037,34.333333333333336,56.0
2024-09-24,0.053333333,56.0,34.0
2024-09-25,0.0365,34.0,51.333333333333336
2024-09-26,0.052,51.333333333333336,50.5
2024-09-27,0.0535,50.5,56.5
2024-09-28,0.056,56.5,45.0
2024-09-29,0.0485,45.0,109.0
2024-09-30,0.073,109.0,47.0
2024-10-01,0.050666667,47.0,115.33333333333331
2024-10-02,0.075,115.33333333333331,77.0
2024-10-03,0.063,77.0,80.33333333333333
2024-10-04,0.064,80.33333333333333,46.0
2024-10-05,0.05,46.0,39.333333333333336
2024-10-06,0.042333333,39.333333333333336,78.66666666666667
2024-10-07,0.063666667,78.66666666666667,59.333333333333336
2024-10-08,0.057333333,59.333333333333336,68.66666666666667
2024-10-09,0.060333333,68.66666666666667,75.0
2024-10-10,0.062333333,75.0,80.66666666666667
2024-10-11,0.064,80.66666666666667,51.0
2024-10-12,0.054333333,51.0,92.66666666666669
2024-10-13,0.068,92.66666666666669,51.66666666666666
2024-10-14,0.053333333,51.66666666666666,111.5
2024-10-15,0.0735,111.5,35.0
2024-10-16,0.038,35.0,37.5
2024-10-17,0.0405,37.5,46.5
2024-10-18,0.0505,46.5,58.0
2024-10-19,0.057,58.0,47.5
2024-10-20,0.0515,47.5,47.0
2024-10-21,0.051,47.0,41.5
2024-10-22,0.045,41.5,41.5
2024-10-23,0.0445,41.5,40.0
2024-10-24,0.043,40.0,35.5
2024-10-25,0.0385,35.5,72.5
2024-10-26,0.0615,72.5,67.0
2024-10-27,0.06,67.0,39.0
2024-10-28,0.042,39.0,44.0
2024-10-29,0.0475,44.0,31.0
2024-10-30,0.033,31.0,30.5
2024-10-31,0.033,30.5,17.0
2024-11-01,0.018,17.0,24.666666666666668
2024-11-02,0.026666667,24.666666666666668,23.33333333333333
2024-11-03,0.025333333,23.33333333333333,24.33333333333333
2024-11-04,0.026333333,24.33333333333333,25.666666666666668
2024-11-05,0.027666667,25.666666666666668,34.666666666666664
2024-11-06,0.037666667,34.666666666666664,15.666666666666666
2024-11-07,0.016666667,15.666666666666666,20.0
2024-11-08,0.021666667,20.0,32.333333333333336
2024-11-09,0.035333333,32.333333333333336,44.66666666666666
2024-11-10,0.048,44.66666666666666,38.0
2024-11-11,0.041,38.0,37.0
2024-11-12,0.04,37.0,37.66666666666666
2024-11-13,0.040666667,37.66666666666666,29.666666666666668
2024-11-14,0.032,29.666666666666668,37.66666666666666
2024-11-15,0.040666667,37.66666666666666,40.0
2024-11-16,0.043,40.0,26.0
2024-11-17,0.028,26.0,32.0
2024-11-18,0.034666667,32.0,27.5
2024-11-19,0.0295,27.5,33.333333333333336
2024-11-20,0.036333333,33.333333333333336,33.333333333333336
2024-11-21,0.036,33.333333333333336,21.666666666666668
2024-11-22,0.023333333,21.666666666666668,52.66666666666666
2024-11-23,0.054333333,52.66666666666666,36.0
2024-11-24,0.039,36.0,16.333333333333332
2024-11-25,0.017333333,16.333333333333332,19.0
2024-11-26,0.020333333,19.0,26.33333333333333
2024-11-27,0.028333333,26.33333333333333,26.0
2024-11-28,0.028,26.0,29.33333333333333
2024-11-29,0.031333333,29.33333333333333,30.666666666666668
2024-11-30,0.033,30.666666666666668,33.666666666666664
2024-12-01,0.036666667,33.666666666666664,28.33333333333333
2024-12-02,0.030666667,28.33333333333333,27.33333333333333
2024-12-03,0.029333333,27.33333333333333,14.666666666666666
2024-12-04,0.015666667,14.666666666666666,29.0
2024-12-05,0.031,29.0,20.33333333333333
2024-12-06,0.022333333,20.33333333333333,18.33333333333333
2024-12-07,0.019666667,18.33333333333333,14.0
2024-12-08,0.015,14.0,17.0
2024-12-09,0.018333333,17.0,19.666666666666668
2024-12-10,0.021666667,19.666666666666668,23.666666666666668
2024-12-11,0.025666667,23.666666666666668,33.0
2024-12-12,0.035666667,33.0,23.0
2024-12-13,0.025,23.0,31.666666666666668
2024-12-14,0.034333333,31.666666666666668,25.33333333333333
2024-12-15,0.027333333,25.33333333333333,23.666666666666668
2024-12-16,0.025666667,23.666666666666668,22.33333333333333
2024-12-17,0.024333333,22.33333333333333,21.666666666666668
2024-12-18,0.023666667,21.666666666666668,21.33333333333333
2024-12-19,0.023,21.33333333333333,26.0
2024-12-20,0.028,26.0,22.33333333333333
2024-12-21,0.024333333,22.33333333333333,27.33333333333333
2024-12-22,0.029333333,27.33333333333333,30.33333333333333
2024-12-23,0.032666667,30.33333333333333,22.0
2024-12-24,0.024,22.0,11.333333333333334
2024-12-25,0.012333333,11.333333333333334,16.0
2024-12-26,0.017,16.0,27.0
2024-12-27,0.029,27.0,29.0
2024-12-28,0.031,29.0,22.666666666666668
2024-12-29,0.024666667,22.666666666666668,31.0
